CaseId,ActivityName,ActivityTime,Resource,Role,OrderType,OrderValue,Currency,Priority,PaymentTerms,VendorID,VendorName,VendorCategory,VendorRating,PreferredVendor,RequesterID,Department,CostCenter,ApprovalLevel,InvoiceNumber,InvoiceDate,InvoiceAmount,InvoiceStatus,PaymentMethod,PaymentStatus,PaymentDate,DiscountApplied
PO628373,Create Payment,2025-05-05 10:32:19,Susan Clark,Ap Clerk,Contract,5857.3,USD,High,Net60,V1924,Service Specialists,Materials,4.3,False,EMP4881,IT,CC246,1,INV-246942,2025-04-28,6141.79,Paid,Bank Transfer,Completed,2025-05-04,135.6
PO628373,Authorize Payment,2025-05-05 10:59:55,Manager Williams,Approver,Contract,5857.3,USD,High,Net60,V1924,Service Specialists,Materials,4.3,False,EMP4881,IT,CC246,1,INV-246942,2025-04-28,6141.79,Paid,Bank Transfer,Completed,2025-05-04,135.6
PO628373,Update Customer Balance,2025-05-05 11:32:58,Payment Gateway,System,Contract,5857.3,USD,High,Net60,V1924,Service Specialists,Materials,4.3,False,EMP4881,IT,CC246,1,INV-246942,2025-04-28,6141.79,Paid,Bank Transfer,Completed,2025-05-04,135.6
PO628373,Verify Successful Payment,2025-05-05 11:38:21,ERP System,System,Contract,5857.3,USD,High,Net60,V1924,Service Specialists,Materials,4.3,False,EMP4881,IT,CC246,1,INV-246942,2025-04-28,6141.79,Paid,Bank Transfer,Completed,2025-05-04,135.6
PO655736,Place Order,2025-05-04 14:00:00,Sarah Wilson,Requester,Standard,418.14,USD,Low,Net60,V7824,Software Innovators,Software,3.2,True,EMP1844,IT,CC789,1,INV-684357,2025-05-01,422.53,Paid,Bank Transfer,Completed,2025-05-04,10.72
PO655736,Receive Order,2025-05-05 08:29:45,Emily Davis,Buyer,Standard,418.14,USD,Low,Net60,V7824,Software Innovators,Software,3.2,True,EMP1844,IT,CC789,1,INV-684357,2025-05-01,422.53,Paid,Bank Transfer,Completed,2025-05-04,10.72
PO655736,Process Order,2025-05-05 08:43:34,Jennifer Lee,Buyer,Standard,418.14,USD,Low,Net60,V7824,Software Innovators,Software,3.2,True,EMP1844,IT,CC789,1,INV-684357,2025-05-01,422.53,Paid,Bank Transfer,Completed,2025-05-04,10.72
PO655736,Receive Invoice,2025-05-05 09:54:03,Invoice System,System,Standard,418.14,USD,Low,Net60,V7824,Software Innovators,Software,3.2,True,EMP1844,IT,CC789,1,INV-684357,2025-05-01,422.53,Paid,Bank Transfer,Completed,2025-05-04,10.72
PO655736,Review Invoice,2025-05-05 09:59:08,James White,Ap Clerk,Standard,418.14,USD,Low,Net60,V7824,Software Innovators,Software,3.2,True,EMP1844,IT,CC789,1,INV-684357,2025-05-01,422.53,Paid,Bank Transfer,Completed,2025-05-04,10.72
PO655736,Create Payment,2025-05-05 11:09:05,Michelle Kim,Ap Clerk,Standard,418.14,USD,Low,Net60,V7824,Software Innovators,Software,3.2,True,EMP1844,IT,CC789,1,INV-684357,2025-05-01,422.53,Paid,Bank Transfer,Completed,2025-05-04,10.72
PO655736,Authorize Payment,2025-05-05 11:35:32,Manager Williams,Approver,Standard,418.14,USD,Low,Net60,V7824,Software Innovators,Software,3.2,True,EMP1844,IT,CC789,1,INV-684357,2025-05-01,422.53,Paid,Bank Transfer,Completed,2025-05-04,10.72
PO655736,Update Customer Balance,2025-05-05 12:06:10,Payment Gateway,System,Standard,418.14,USD,Low,Net60,V7824,Software Innovators,Software,3.2,True,EMP1844,IT,CC789,1,INV-684357,2025-05-01,422.53,Paid,Bank Transfer,Completed,2025-05-04,10.72
PO655736,Verify Successful Payment,2025-05-05 12:11:53,Invoice System,System,Standard,418.14,USD,Low,Net60,V7824,Software Innovators,Software,3.2,True,EMP1844,IT,CC789,1,INV-684357,2025-05-01,422.53,Paid,Bank Transfer,Completed,2025-05-04,10.72
PO980521,Place Order,2025-05-04 14:00:00,Lisa Johnson,Requester,Standard,1887.38,USD,Medium,Net30,V8692,Industrial Materials Co,Materials,3.0,False,EMP5836,Operations,CC437,1,INV-898625,2025-04-27,1836.42,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO980521,Receive Order,2025-05-05 08:27:05,Carlos Rodriguez,Buyer,Standard,1887.38,USD,Medium,Net30,V8692,Industrial Materials Co,Materials,3.0,False,EMP5836,Operations,CC437,1,INV-898625,2025-04-27,1836.42,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO980521,Process Order,2025-05-05 08:41:51,Emily Davis,Buyer,Standard,1887.38,USD,Medium,Net30,V8692,Industrial Materials Co,Materials,3.0,False,EMP5836,Operations,CC437,1,INV-898625,2025-04-27,1836.42,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO980521,Receive Invoice,2025-05-05 09:33:54,Invoice System,System,Standard,1887.38,USD,Medium,Net30,V8692,Industrial Materials Co,Materials,3.0,False,EMP5836,Operations,CC437,1,INV-898625,2025-04-27,1836.42,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO980521,Review Invoice,2025-05-05 09:40:01,Paul Martinez,Ap Clerk,Standard,1887.38,USD,Medium,Net30,V8692,Industrial Materials Co,Materials,3.0,False,EMP5836,Operations,CC437,1,INV-898625,2025-04-27,1836.42,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO980521,Create Payment,2025-05-05 10:49:22,Susan Clark,Ap Clerk,Standard,1887.38,USD,Medium,Net30,V8692,Industrial Materials Co,Materials,3.0,False,EMP5836,Operations,CC437,1,INV-898625,2025-04-27,1836.42,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO980521,Authorize Payment,2025-05-05 11:19:39,Director Johnson,Approver,Standard,1887.38,USD,Medium,Net30,V8692,Industrial Materials Co,Materials,3.0,False,EMP5836,Operations,CC437,1,INV-898625,2025-04-27,1836.42,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO980521,Update Customer Balance,2025-05-05 11:55:00,Invoice System,System,Standard,1887.38,USD,Medium,Net30,V8692,Industrial Materials Co,Materials,3.0,False,EMP5836,Operations,CC437,1,INV-898625,2025-04-27,1836.42,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO980521,Verify Successful Payment,2025-05-05 11:59:55,ERP System,System,Standard,1887.38,USD,Medium,Net30,V8692,Industrial Materials Co,Materials,3.0,False,EMP5836,Operations,CC437,1,INV-898625,2025-04-27,1836.42,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO578160,Place Order,2025-05-04 14:00:00,Tom Anderson,Requester,Standard,159.37,EUR,Medium,Net60,V4583,Software Innovators,Materials,3.0,False,EMP1194,Operations,CC839,1,INV-630299,2025-05-03,155.78,Paid,Check,Completed,2025-05-04,0.0
PO578160,Receive Order,2025-05-05 08:33:40,Michael Brown,Buyer,Standard,159.37,EUR,Medium,Net60,V4583,Software Innovators,Materials,3.0,False,EMP1194,Operations,CC839,1,INV-630299,2025-05-03,155.78,Paid,Check,Completed,2025-05-04,0.0
PO578160,Process Order,2025-05-05 08:51:10,Jennifer Lee,Buyer,Standard,159.37,EUR,Medium,Net60,V4583,Software Innovators,Materials,3.0,False,EMP1194,Operations,CC839,1,INV-630299,2025-05-03,155.78,Paid,Check,Completed,2025-05-04,0.0
PO578160,Receive Invoice,2025-05-05 09:43:47,Invoice System,System,Standard,159.37,EUR,Medium,Net60,V4583,Software Innovators,Materials,3.0,False,EMP1194,Operations,CC839,1,INV-630299,2025-05-03,155.78,Paid,Check,Completed,2025-05-04,0.0
PO578160,Review Invoice,2025-05-05 09:49:11,James White,Ap Clerk,Standard,159.37,EUR,Medium,Net60,V4583,Software Innovators,Materials,3.0,False,EMP1194,Operations,CC839,1,INV-630299,2025-05-03,155.78,Paid,Check,Completed,2025-05-04,0.0
PO578160,Create Payment,2025-05-05 10:39:05,James White,Ap Clerk,Standard,159.37,EUR,Medium,Net60,V4583,Software Innovators,Materials,3.0,False,EMP1194,Operations,CC839,1,INV-630299,2025-05-03,155.78,Paid,Check,Completed,2025-05-04,0.0
PO578160,Authorize Payment,2025-05-05 11:09:52,Manager Williams,Approver,Standard,159.37,EUR,Medium,Net60,V4583,Software Innovators,Materials,3.0,False,EMP1194,Operations,CC839,1,INV-630299,2025-05-03,155.78,Paid,Check,Completed,2025-05-04,0.0
PO578160,Update Customer Balance,2025-05-05 11:37:28,ERP System,System,Standard,159.37,EUR,Medium,Net60,V4583,Software Innovators,Materials,3.0,False,EMP1194,Operations,CC839,1,INV-630299,2025-05-03,155.78,Paid,Check,Completed,2025-05-04,0.0
PO578160,Verify Successful Payment,2025-05-05 11:43:50,Invoice System,System,Standard,159.37,EUR,Medium,Net60,V4583,Software Innovators,Materials,3.0,False,EMP1194,Operations,CC839,1,INV-630299,2025-05-03,155.78,Paid,Check,Completed,2025-05-04,0.0
PO279708,Place Order,2025-05-04 14:00:00,Maria Garcia,Requester,Standard,5283.57,GBP,Medium,Net30,V1154,Global Tech Solutions,Software,4.8,True,EMP4463,Sales,CC808,1,INV-836986,2025-04-29,5488.34,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO279708,Receive Order,2025-05-05 08:32:12,Robert Taylor,Buyer,Standard,5283.57,GBP,Medium,Net30,V1154,Global Tech Solutions,Software,4.8,True,EMP4463,Sales,CC808,1,INV-836986,2025-04-29,5488.34,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO279708,Process Order,2025-05-05 08:47:28,Jennifer Lee,Buyer,Standard,5283.57,GBP,Medium,Net30,V1154,Global Tech Solutions,Software,4.8,True,EMP4463,Sales,CC808,1,INV-836986,2025-04-29,5488.34,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO279708,Receive Invoice,2025-05-05 09:57:45,Payment Gateway,System,Standard,5283.57,GBP,Medium,Net30,V1154,Global Tech Solutions,Software,4.8,True,EMP4463,Sales,CC808,1,INV-836986,2025-04-29,5488.34,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO279708,Review Invoice,2025-05-05 10:02:35,Paul Martinez,Ap Clerk,Standard,5283.57,GBP,Medium,Net30,V1154,Global Tech Solutions,Software,4.8,True,EMP4463,Sales,CC808,1,INV-836986,2025-04-29,5488.34,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO279708,Create Payment,2025-05-05 10:54:03,James White,Ap Clerk,Standard,5283.57,GBP,Medium,Net30,V1154,Global Tech Solutions,Software,4.8,True,EMP4463,Sales,CC808,1,INV-836986,2025-04-29,5488.34,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO279708,Authorize Payment,2025-05-05 11:29:12,VP Chen,Approver,Standard,5283.57,GBP,Medium,Net30,V1154,Global Tech Solutions,Software,4.8,True,EMP4463,Sales,CC808,1,INV-836986,2025-04-29,5488.34,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO279708,Update Customer Balance,2025-05-05 11:55:09,ERP System,System,Standard,5283.57,GBP,Medium,Net30,V1154,Global Tech Solutions,Software,4.8,True,EMP4463,Sales,CC808,1,INV-836986,2025-04-29,5488.34,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO279708,Verify Successful Payment,2025-05-05 12:01:18,Payment Gateway,System,Standard,5283.57,GBP,Medium,Net30,V1154,Global Tech Solutions,Software,4.8,True,EMP4463,Sales,CC808,1,INV-836986,2025-04-29,5488.34,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO881667,Place Order,2025-05-04 14:00:00,Tom Anderson,Requester,Contract,22595.41,USD,Medium,Net15,V2284,TechStart Solutions,Materials,4.2,False,EMP6347,Operations,CC379,2,INV-625119,2025-05-03,23236.1,Paid,Bank Transfer,Completed,2025-05-04,507.09
PO881667,Receive Order,2025-05-05 08:29:10,Carlos Rodriguez,Buyer,Contract,22595.41,USD,Medium,Net15,V2284,TechStart Solutions,Materials,4.2,False,EMP6347,Operations,CC379,2,INV-625119,2025-05-03,23236.1,Paid,Bank Transfer,Completed,2025-05-04,507.09
PO881667,Process Order,2025-05-05 08:41:41,Jennifer Lee,Buyer,Contract,22595.41,USD,Medium,Net15,V2284,TechStart Solutions,Materials,4.2,False,EMP6347,Operations,CC379,2,INV-625119,2025-05-03,23236.1,Paid,Bank Transfer,Completed,2025-05-04,507.09
PO881667,Receive Invoice,2025-05-05 09:46:48,ERP System,System,Contract,22595.41,USD,Medium,Net15,V2284,TechStart Solutions,Materials,4.2,False,EMP6347,Operations,CC379,2,INV-625119,2025-05-03,23236.1,Paid,Bank Transfer,Completed,2025-05-04,507.09
PO881667,Review Invoice,2025-05-05 09:52:15,Michelle Kim,Ap Clerk,Contract,22595.41,USD,Medium,Net15,V2284,TechStart Solutions,Materials,4.2,False,EMP6347,Operations,CC379,2,INV-625119,2025-05-03,23236.1,Paid,Bank Transfer,Completed,2025-05-04,507.09
PO881667,Create Payment,2025-05-05 10:43:57,James White,Ap Clerk,Contract,22595.41,USD,Medium,Net15,V2284,TechStart Solutions,Materials,4.2,False,EMP6347,Operations,CC379,2,INV-625119,2025-05-03,23236.1,Paid,Bank Transfer,Completed,2025-05-04,507.09
PO881667,Authorize Payment,2025-05-05 11:09:14,Director Johnson,Approver,Contract,22595.41,USD,Medium,Net15,V2284,TechStart Solutions,Materials,4.2,False,EMP6347,Operations,CC379,2,INV-625119,2025-05-03,23236.1,Paid,Bank Transfer,Completed,2025-05-04,507.09
PO881667,Update Customer Balance,2025-05-05 11:44:33,Payment Gateway,System,Contract,22595.41,USD,Medium,Net15,V2284,TechStart Solutions,Materials,4.2,False,EMP6347,Operations,CC379,2,INV-625119,2025-05-03,23236.1,Paid,Bank Transfer,Completed,2025-05-04,507.09
PO881667,Verify Successful Payment,2025-05-05 11:50:12,Payment Gateway,System,Contract,22595.41,USD,Medium,Net15,V2284,TechStart Solutions,Materials,4.2,False,EMP6347,Operations,CC379,2,INV-625119,2025-05-03,23236.1,Paid,Bank Transfer,Completed,2025-05-04,507.09
PO471106,Place Order,2025-05-04 14:00:00,Ahmed Al-Rashid,Requester,Standard,4671.99,USD,Medium,Immediate,V1430,Acme Supplies Inc,Services,3.8,True,EMP4977,Marketing,CC273,1,INV-193972,2025-04-27,4758.57,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO471106,Receive Order,2025-05-05 08:29:55,Robert Taylor,Buyer,Standard,4671.99,USD,Medium,Immediate,V1430,Acme Supplies Inc,Services,3.8,True,EMP4977,Marketing,CC273,1,INV-193972,2025-04-27,4758.57,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO471106,Process Order,2025-05-05 08:44:31,Carlos Rodriguez,Buyer,Standard,4671.99,USD,Medium,Immediate,V1430,Acme Supplies Inc,Services,3.8,True,EMP4977,Marketing,CC273,1,INV-193972,2025-04-27,4758.57,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO471106,Receive Invoice,2025-05-05 09:51:18,Payment Gateway,System,Standard,4671.99,USD,Medium,Immediate,V1430,Acme Supplies Inc,Services,3.8,True,EMP4977,Marketing,CC273,1,INV-193972,2025-04-27,4758.57,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO471106,Review Invoice,2025-05-05 09:56:42,Paul Martinez,Ap Clerk,Standard,4671.99,USD,Medium,Immediate,V1430,Acme Supplies Inc,Services,3.8,True,EMP4977,Marketing,CC273,1,INV-193972,2025-04-27,4758.57,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO471106,Create Payment,2025-05-05 10:59:42,Susan Clark,Ap Clerk,Standard,4671.99,USD,Medium,Immediate,V1430,Acme Supplies Inc,Services,3.8,True,EMP4977,Marketing,CC273,1,INV-193972,2025-04-27,4758.57,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO471106,Authorize Payment,2025-05-05 11:29:12,Manager Williams,Approver,Standard,4671.99,USD,Medium,Immediate,V1430,Acme Supplies Inc,Services,3.8,True,EMP4977,Marketing,CC273,1,INV-193972,2025-04-27,4758.57,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO471106,Update Customer Balance,2025-05-05 11:56:51,Payment Gateway,System,Standard,4671.99,USD,Medium,Immediate,V1430,Acme Supplies Inc,Services,3.8,True,EMP4977,Marketing,CC273,1,INV-193972,2025-04-27,4758.57,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO471106,Verify Successful Payment,2025-05-05 12:02:27,Invoice System,System,Standard,4671.99,USD,Medium,Immediate,V1430,Acme Supplies Inc,Services,3.8,True,EMP4977,Marketing,CC273,1,INV-193972,2025-04-27,4758.57,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO436241,Place Order,2025-05-04 14:00:00,Sarah Wilson,Requester,Standard,8338.46,EUR,Medium,Net30,V3230,Maintenance Masters,Maintenance,3.6,False,EMP4971,IT,CC387,1,INV-415029,2025-05-03,8602.37,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO436241,Receive Order,2025-05-05 08:31:06,Anna Schmidt,Buyer,Standard,8338.46,EUR,Medium,Net30,V3230,Maintenance Masters,Maintenance,3.6,False,EMP4971,IT,CC387,1,INV-415029,2025-05-03,8602.37,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO436241,Process Order,2025-05-05 08:43:16,Jennifer Lee,Buyer,Standard,8338.46,EUR,Medium,Net30,V3230,Maintenance Masters,Maintenance,3.6,False,EMP4971,IT,CC387,1,INV-415029,2025-05-03,8602.37,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO436241,Receive Invoice,2025-05-05 09:41:47,Payment Gateway,System,Standard,8338.46,EUR,Medium,Net30,V3230,Maintenance Masters,Maintenance,3.6,False,EMP4971,IT,CC387,1,INV-415029,2025-05-03,8602.37,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO436241,Review Invoice,2025-05-05 09:48:35,Paul Martinez,Ap Clerk,Standard,8338.46,EUR,Medium,Net30,V3230,Maintenance Masters,Maintenance,3.6,False,EMP4971,IT,CC387,1,INV-415029,2025-05-03,8602.37,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO436241,Create Payment,2025-05-05 10:56:55,Michelle Kim,Ap Clerk,Standard,8338.46,EUR,Medium,Net30,V3230,Maintenance Masters,Maintenance,3.6,False,EMP4971,IT,CC387,1,INV-415029,2025-05-03,8602.37,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO436241,Authorize Payment,2025-05-05 11:26:55,VP Chen,Approver,Standard,8338.46,EUR,Medium,Net30,V3230,Maintenance Masters,Maintenance,3.6,False,EMP4971,IT,CC387,1,INV-415029,2025-05-03,8602.37,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO436241,Update Customer Balance,2025-05-05 11:53:49,Invoice System,System,Standard,8338.46,EUR,Medium,Net30,V3230,Maintenance Masters,Maintenance,3.6,False,EMP4971,IT,CC387,1,INV-415029,2025-05-03,8602.37,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO436241,Verify Successful Payment,2025-05-05 11:58:59,Payment Gateway,System,Standard,8338.46,EUR,Medium,Net30,V3230,Maintenance Masters,Maintenance,3.6,False,EMP4971,IT,CC387,1,INV-415029,2025-05-03,8602.37,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO825309,Place Order,2025-05-04 14:00:00,Tom Anderson,Requester,Standard,6239.61,USD,Critical,Net15,V9755,Equipment Express,Materials,4.8,True,EMP5067,Engineering,CC463,1,INV-631221,2025-05-03,6031.42,Paid,Credit Card,Completed,2025-05-04,0.0
PO825309,Receive Order,2025-05-05 08:35:36,Robert Taylor,Buyer,Standard,6239.61,USD,Critical,Net15,V9755,Equipment Express,Materials,4.8,True,EMP5067,Engineering,CC463,1,INV-631221,2025-05-03,6031.42,Paid,Credit Card,Completed,2025-05-04,0.0
PO825309,Process Order,2025-05-05 08:52:22,Robert Taylor,Buyer,Standard,6239.61,USD,Critical,Net15,V9755,Equipment Express,Materials,4.8,True,EMP5067,Engineering,CC463,1,INV-631221,2025-05-03,6031.42,Paid,Credit Card,Completed,2025-05-04,0.0
PO825309,Receive Invoice,2025-05-05 09:42:44,ERP System,System,Standard,6239.61,USD,Critical,Net15,V9755,Equipment Express,Materials,4.8,True,EMP5067,Engineering,CC463,1,INV-631221,2025-05-03,6031.42,Paid,Credit Card,Completed,2025-05-04,0.0
PO825309,Review Invoice,2025-05-05 09:48:46,Michelle Kim,Ap Clerk,Standard,6239.61,USD,Critical,Net15,V9755,Equipment Express,Materials,4.8,True,EMP5067,Engineering,CC463,1,INV-631221,2025-05-03,6031.42,Paid,Credit Card,Completed,2025-05-04,0.0
PO825309,Create Payment,2025-05-05 10:53:16,Paul Martinez,Ap Clerk,Standard,6239.61,USD,Critical,Net15,V9755,Equipment Express,Materials,4.8,True,EMP5067,Engineering,CC463,1,INV-631221,2025-05-03,6031.42,Paid,Credit Card,Completed,2025-05-04,0.0
PO825309,Authorize Payment,2025-05-05 11:21:45,CFO Anderson,Approver,Standard,6239.61,USD,Critical,Net15,V9755,Equipment Express,Materials,4.8,True,EMP5067,Engineering,CC463,1,INV-631221,2025-05-03,6031.42,Paid,Credit Card,Completed,2025-05-04,0.0
PO825309,Update Customer Balance,2025-05-05 11:55:01,Invoice System,System,Standard,6239.61,USD,Critical,Net15,V9755,Equipment Express,Materials,4.8,True,EMP5067,Engineering,CC463,1,INV-631221,2025-05-03,6031.42,Paid,Credit Card,Completed,2025-05-04,0.0
PO825309,Verify Successful Payment,2025-05-05 12:01:29,ERP System,System,Standard,6239.61,USD,Critical,Net15,V9755,Equipment Express,Materials,4.8,True,EMP5067,Engineering,CC463,1,INV-631221,2025-05-03,6031.42,Paid,Credit Card,Completed,2025-05-04,0.0
PO971699,Place Order,2025-05-04 14:00:00,Maria Garcia,Requester,Blanket,920.42,USD,Medium,Net30,V2406,Industrial Materials Co,Services,3.7,True,EMP8178,Engineering,CC563,1,INV-221707,2025-04-30,903.75,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO971699,Receive Order,2025-05-05 08:24:16,Robert Taylor,Buyer,Blanket,920.42,USD,Medium,Net30,V2406,Industrial Materials Co,Services,3.7,True,EMP8178,Engineering,CC563,1,INV-221707,2025-04-30,903.75,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO971699,Process Order,2025-05-05 08:36:55,Jennifer Lee,Buyer,Blanket,920.42,USD,Medium,Net30,V2406,Industrial Materials Co,Services,3.7,True,EMP8178,Engineering,CC563,1,INV-221707,2025-04-30,903.75,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO971699,Receive Invoice,2025-05-05 09:37:18,Invoice System,System,Blanket,920.42,USD,Medium,Net30,V2406,Industrial Materials Co,Services,3.7,True,EMP8178,Engineering,CC563,1,INV-221707,2025-04-30,903.75,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO971699,Review Invoice,2025-05-05 09:42:29,James White,Ap Clerk,Blanket,920.42,USD,Medium,Net30,V2406,Industrial Materials Co,Services,3.7,True,EMP8178,Engineering,CC563,1,INV-221707,2025-04-30,903.75,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO971699,Create Payment,2025-05-05 10:36:03,Susan Clark,Ap Clerk,Blanket,920.42,USD,Medium,Net30,V2406,Industrial Materials Co,Services,3.7,True,EMP8178,Engineering,CC563,1,INV-221707,2025-04-30,903.75,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO971699,Authorize Payment,2025-05-05 11:02:17,CFO Anderson,Approver,Blanket,920.42,USD,Medium,Net30,V2406,Industrial Materials Co,Services,3.7,True,EMP8178,Engineering,CC563,1,INV-221707,2025-04-30,903.75,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO971699,Update Customer Balance,2025-05-05 11:31:02,Invoice System,System,Blanket,920.42,USD,Medium,Net30,V2406,Industrial Materials Co,Services,3.7,True,EMP8178,Engineering,CC563,1,INV-221707,2025-04-30,903.75,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO971699,Verify Successful Payment,2025-05-05 11:37:19,ERP System,System,Blanket,920.42,USD,Medium,Net30,V2406,Industrial Materials Co,Services,3.7,True,EMP8178,Engineering,CC563,1,INV-221707,2025-04-30,903.75,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO206694,Place Order,2025-05-04 14:00:00,David Chen,Requester,Express,28520.4,USD,Medium,Net30,V2025,Global Tech Solutions,Services,4.7,False,EMP7367,Marketing,CC701,2,INV-705393,2025-05-02,27420.17,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO206694,Receive Order,2025-05-05 08:33:45,Emily Davis,Buyer,Express,28520.4,USD,Medium,Net30,V2025,Global Tech Solutions,Services,4.7,False,EMP7367,Marketing,CC701,2,INV-705393,2025-05-02,27420.17,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO206694,Process Order,2025-05-05 08:51:16,Jennifer Lee,Buyer,Express,28520.4,USD,Medium,Net30,V2025,Global Tech Solutions,Services,4.7,False,EMP7367,Marketing,CC701,2,INV-705393,2025-05-02,27420.17,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO206694,Receive Invoice,2025-05-05 09:46:47,ERP System,System,Express,28520.4,USD,Medium,Net30,V2025,Global Tech Solutions,Services,4.7,False,EMP7367,Marketing,CC701,2,INV-705393,2025-05-02,27420.17,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO206694,Review Invoice,2025-05-05 09:52:19,Paul Martinez,Ap Clerk,Express,28520.4,USD,Medium,Net30,V2025,Global Tech Solutions,Services,4.7,False,EMP7367,Marketing,CC701,2,INV-705393,2025-05-02,27420.17,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO206694,Create Payment,2025-05-05 10:56:58,James White,Ap Clerk,Express,28520.4,USD,Medium,Net30,V2025,Global Tech Solutions,Services,4.7,False,EMP7367,Marketing,CC701,2,INV-705393,2025-05-02,27420.17,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO206694,Authorize Payment,2025-05-05 11:28:07,CFO Anderson,Approver,Express,28520.4,USD,Medium,Net30,V2025,Global Tech Solutions,Services,4.7,False,EMP7367,Marketing,CC701,2,INV-705393,2025-05-02,27420.17,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO206694,Update Customer Balance,2025-05-05 11:57:12,Payment Gateway,System,Express,28520.4,USD,Medium,Net30,V2025,Global Tech Solutions,Services,4.7,False,EMP7367,Marketing,CC701,2,INV-705393,2025-05-02,27420.17,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO206694,Verify Successful Payment,2025-05-05 12:03:31,Invoice System,System,Express,28520.4,USD,Medium,Net30,V2025,Global Tech Solutions,Services,4.7,False,EMP7367,Marketing,CC701,2,INV-705393,2025-05-02,27420.17,Paid,Bank Transfer,Completed,2025-05-04,0.0
PO572908,Place Order,2025-05-04 14:00:00,John Smith,Requester,Standard,2262.53,GBP,Critical,Net30,V6154,Industrial Materials Co,Software,4.9,False,EMP7703,Engineering,CC525,1,INV-982885,2025-04-30,2310.08,Paid,Bank Transfer,Completed,2025-05-04,93.9
PO572908,Receive Order,2025-05-05 08:33:33,Robert Taylor,Buyer,Standard,2262.53,GBP,Critical,Net30,V6154,Industrial Materials Co,Software,4.9,False,EMP7703,Engineering,CC525,1,INV-982885,2025-04-30,2310.08,Paid,Bank Transfer,Completed,2025-05-04,93.9
PO572908,Process Order,2025-05-05 08:45:44,Robert Taylor,Buyer,Standard,2262.53,GBP,Critical,Net30,V6154,Industrial Materials Co,Software,4.9,False,EMP7703,Engineering,CC525,1,INV-982885,2025-04-30,2310.08,Paid,Bank Transfer,Completed,2025-05-04,93.9
PO572908,Receive Invoice,2025-05-05 09:40:40,Payment Gateway,System,Standard,2262.53,GBP,Critical,Net30,V6154,Industrial Materials Co,Software,4.9,False,EMP7703,Engineering,CC525,1,INV-982885,2025-04-30,2310.08,Paid,Bank Transfer,Completed,2025-05-04,93.9
PO572908,Review Invoice,2025-05-05 09:46:49,James White,Ap Clerk,Standard,2262.53,GBP,Critical,Net30,V6154,Industrial Materials Co,Software,4.9,False,EMP7703,Engineering,CC525,1,INV-982885,2025-04-30,2310.08,Paid,Bank Transfer,Completed,2025-05-04,93.9
